# wavenumber (cm^-1)	 Absorbance
3874.3214077950,0.0086937556
3874.0803474784,0.0086823469
3873.8392871618,0.0087293312
3873.5982268453,0.0087553468
3873.3571665287,0.0087109227
3873.1161062121,0.0086690905
3872.8750458956,0.0087025501
3872.6339855790,0.0087365145
3872.3929252625,0.0086827436
3872.1518649459,0.0085874712
3871.9108046293,0.0085186707
3871.6697443128,0.0085000861
3871.4286839962,0.0085609108
3871.1876236796,0.0086767748
3870.9465633631,0.0087520722
3870.7055030465,0.0087669687
3870.4644427300,0.0088026822
3870.2233824134,0.0088278046
3869.9823220968,0.0087181330
3869.7412617803,0.0085681444
3869.5002014637,0.0085443836
3869.2591411471,0.0085901907
3869.0180808306,0.0086265756
3868.7770205140,0.0086639673
3868.5359601974,0.0087180268
3868.2948998809,0.0088007804
3868.0538395643,0.0088534830
3867.8127792478,0.0088155465
3867.5717189312,0.0087479511
3867.3306586146,0.0087408731
3867.0895982981,0.0087820254
3866.8485379815,0.0087957084
3866.6074776649,0.0087627955
3866.3664173484,0.0087050861
3866.1253570318,0.0086421547
3865.8842967153,0.0086189182
3865.6432363987,0.0086625675
3865.4021760821,0.0087341908
3865.1611157656,0.0087670218
3864.9200554490,0.0087509621
3864.6789951324,0.0087318933
3864.4379348159,0.0087267691
3864.1968744993,0.0087404242
3863.9558141828,0.0087570110
3863.7147538662,0.0087498529
3863.4736935496,0.0087479511
3863.2326332331,0.0087315496
3862.9915729165,0.0086685885
3862.7505125999,0.0086407289
3862.5094522834,0.0087017585
3862.2683919668,0.0087781949
3862.0273316503,0.0087891305
3861.7862713337,0.0087752370
3861.5452110171,0.0087786708
3861.3041507006,0.0087310737
3861.0630903840,0.0086268662
3860.8220300674,0.0085663758
3860.5809697509,0.0086058481
3860.3399094343,0.0086949710
3860.0988491178,0.0087573277
3859.8577888012,0.0087780626
3859.6167284846,0.0087675769
3859.3756681681,0.0087371487
3859.1346078515,0.0087006753
3858.8935475349,0.0086867837
3858.6524872184,0.0087179476
3858.4114269018,0.0087168645
3858.1703665853,0.0086126076
3857.9293062687,0.0084881289
3857.6882459521,0.0084570600
3857.4471856356,0.0085273292
3857.2061253190,0.0086310385
3856.9650650024,0.0086893719
3856.7240046859,0.0086686676
3856.4829443693,0.0086202389
3856.2418840528,0.0086198421
3856.0008237362,0.0086706486
3855.7597634196,0.0087229395
3855.5187031031,0.0087336358
3855.2776427865,0.0087049277
3855.0365824699,0.0086915642
3854.7955221534,0.0087266630
3854.5544618368,0.0087719616
3854.3134015203,0.0087849572
3854.0723412037,0.0087601542
3853.8312808871,0.0087019168
3853.5902205706,0.0086420756
3853.3491602540,0.0086328601
3853.1080999374,0.0086779371
3852.8670396209,0.0087168915
3852.6259793043,0.0087106321
3852.3849189878,0.0087217772
3852.1438586712,0.0087793833
3851.9027983546,0.0087794894
3851.6617380381,0.0086949971
3851.4206777215,0.0086469343
3851.1796174049,0.0086959479
3850.9385570884,0.0087414803
3850.6974967718,0.0086889500
3850.4564364552,0.0086340485
3850.2153761387,0.0087022074
3849.9743158221,0.0088064065
3849.7332555056,0.0088030780
3849.4921951890,0.0087364884
3849.2511348724,0.0087107643
3849.0100745559,0.0087043727
3848.7690142393,0.0086671365
3848.5279539227,0.0086380355
3848.2868936062,0.0086393030
3848.0458332896,0.0086130826
3847.8047729731,0.0085789170
3847.5637126565,0.0085966596
3847.3226523399,0.0086341277
3847.0815920234,0.0086810533
3846.8405317068,0.0087298593
3846.5994713902,0.0087127443
3846.3584110737,0.0086497599
3846.1173507571,0.0086228792
3845.8762904406,0.0086349994
3845.6352301240,0.0086558070
3845.3941698074,0.0086732628
3845.1531094909,0.0086754281
3844.9120491743,0.0086767748
3844.6709888577,0.0086976122
3844.4299285412,0.0087149367
3844.1888682246,0.0087127974
3843.9478079081,0.0087102884
3843.7067475915,0.0087094698
3843.4656872749,0.0087037385
3843.2246269584,0.0087253423
3842.9835666418,0.0087893419
3842.7425063252,0.0088247135
3842.5014460087,0.0087562455
3842.2603856921,0.0086445585
3842.0193253756,0.0086066136
3841.7782650590,0.0086376136
3841.5372047424,0.0086709391
3841.2961444259,0.0086946543
3841.0550841093,0.0087364623
3840.8140237927,0.0087974248
3840.5729634762,0.0088216756
3840.3319031596,0.0087626111
3840.0908428431,0.0086523741
3839.8497825265,0.0085773328
3839.6087222099,0.0085739791
3839.3676618934,0.0086161718
3839.1266015768,0.0086903227
3838.8855412602,0.0087639578
3838.6444809437,0.0088051651
3838.4034206271,0.0088522416
3838.1623603106,0.0089182677
3837.9212999940,0.0089150965
3837.6802396774,0.0088169202
3837.4391793609,0.0087485062
3837.1981190443,0.0087443860
